annee,mois,jour,temperature,humidite,precipitations,vent,pression,indice_uv,score
2025,mars,8,12.9,59.9,0.9,nan,1016.4,4.5,0
2025,mars,9,13.3,66.8,2.6,12.4,1015.7,2.4,68
2025,mars,10,14.4,71.0,2.6,11.5,1018.0,4.7,61
2025,mars,11,19.1,nan,2.2,14.9,1013.8,4.7,0
2025,mars,12,18.8,74.0,3.3,nan,1013.9,3.3,0
2025,mars,13,18.9,64.7,2.0,8.7,1024.4,4.0,85
2025,mars,14,18.7,67.9,3.1,17.3,1018.9,nan,0
2025,mars,15,19.5,71.2,3.5,14.8,1016.2,3.9,71
2025,mars,16,19.5,75.0,7.2,nan,1021.4,5.7,0
2025,mars,17,nan,70.6,3.9,7.6,1018.9,2.6,0
2025,mars,18,17.2,65.8,nan,18.1,1015.0,6.1,0
2025,mars,19,14.7,68.0,nan,17.3,nan,5.5,0
2025,mars,20,14.8,nan,1.7,15.2,1017.7,3.8,0
2025,mars,21,16.7,67.6,1.3,16.5,1016.7,nan,0
2025,mars,22,nan,nan,5.6,15.4,1011.3,3.8,0
2025,mars,23,18.8,nan,6.6,14.2,1013.4,5.1,0
2025,mars,24,nan,70.7,2.8,22.6,1013.8,4.9,0
2025,mars,25,14.9,nan,3.3,16.5,1013.2,5.0,0
2025,mars,26,16.2,65.1,1.3,19.5,1015.2,5.6,68
2025,mars,27,21.2,68.3,1.0,20.4,1019.2,4.9,85
2025,mars,28,16.3,66.9,2.4,17.6,1019.8,3.6,68
2025,mars,29,17.4,nan,6.1,22.6,1017.1,4.3,0
2025,mars,30,20.6,70.7,4.7,13.4,1016.8,4.2,71
2025,mars,31,12.1,65.2,1.3,15.3,1017.2,5.2,68
2025,avril,1,17.0,62.0,nan,nan,1015.5,nan,0
2025,avril,2,20.2,62.9,1.4,13.4,1009.3,3.2,85
2025,avril,3,18.5,67.7,5.5,13.0,nan,nan,0
2025,avril,4,18.8,62.7,5.3,11.3,1014.7,4.1,78
2025,avril,5,19.9,69.9,0.9,10.8,1019.4,2.7,85
2025,avril,6,14.4,67.2,5.1,nan,1011.8,6.0,0
2025,avril,7,19.0,nan,5.2,17.5,nan,3.7,0
2025,avril,8,15.8,nan,4.2,10.5,1017.8,6.0,0
2025,avril,9,21.4,nan,nan,17.6,1014.5,5.5,0
2025,avril,10,nan,62.0,5.1,nan,nan,3.7,0
2025,avril,11,19.6,66.0,0.1,11.4,1014.9,4.1,85
2025,avril,12,13.8,70.1,4.8,19.5,1012.8,4.4,61
2025,avril,13,21.0,65.8,5.3,nan,1016.8,4.6,0
2025,avril,14,15.5,72.5,5.0,18.0,1010.6,5.0,61
2025,avril,15,22.3,60.7,7.1,nan,1014.4,5.4,0
2025,avril,16,15.9,64.3,5.2,12.1,1014.5,4.7,68
2025,avril,17,16.2,48.9,1.7,14.3,1010.6,6.1,68
2025,avril,18,nan,66.7,3.2,10.8,1014.6,4.9,0
2025,avril,19,18.1,62.9,1.6,16.2,nan,5.0,85
2025,avril,20,20.3,64.6,nan,19.1,1015.9,4.4,0
2025,avril,21,17.6,56.5,1.5,nan,1018.0,6.1,0
2025,avril,22,nan,57.1,1.3,21.9,1018.2,6.1,0
2025,avril,23,11.9,61.5,4.4,16.7,nan,4.1,68
2025,avril,24,18.4,66.3,nan,9.4,1014.7,nan,0
2025,avril,25,14.4,60.4,0.7,17.5,1019.2,4.7,75
2025,avril,26,17.2,67.7,5.5,9.9,1018.4,4.7,68
2025,avril,27,21.6,66.3,2.0,20.0,1015.4,3.9,85
2025,avril,28,17.9,67.3,3.4,11.6,1017.6,3.8,68
2025,avril,29,18.2,55.3,nan,18.6,1012.6,4.7,0
2025,avril,30,18.4,nan,3.9,8.9,1015.2,nan,0
2025,mai,1,24.6,61.6,4.9,17.0,1014.1,6.3,71
2025,mai,2,20.9,59.2,0.0,13.1,nan,7.3,72
2025,mai,3,25.2,59.5,1.3,15.4,1012.8,nan,0
2025,mai,4,24.7,54.6,3.5,11.0,1019.9,5.9,71
2025,mai,5,21.6,62.5,0.0,19.2,1012.6,4.5,85
2025,mai,6,20.9,59.2,3.8,17.2,1016.5,7.9,65
2025,mai,7,nan,51.5,4.4,nan,1013.8,7.0,0
2025,mai,8,18.4,48.3,2.1,15.1,1013.5,7.6,65
2025,mai,9,25.3,54.8,2.6,22.2,1013.2,nan,0
2025,mai,10,22.2,58.8,5.5,19.4,1010.1,7.2,65
2025,mai,11,24.8,55.7,6.7,16.0,1018.5,6.7,71
2025,mai,12,nan,58.0,nan,21.4,1015.5,5.4,0
2025,mai,13,25.8,61.4,0.2,16.3,1016.2,7.5,72
2025,mai,14,25.7,57.2,0.0,15.3,1011.7,nan,0
2025,mai,15,24.5,52.8,nan,29.6,1009.2,7.0,0
2025,mai,16,25.0,54.6,0.0,11.9,1016.2,8.5,72
2025,mai,17,23.7,58.1,2.5,15.3,1018.3,nan,0
2025,mai,18,23.5,48.8,0.9,nan,1014.9,6.7,0
2025,mai,19,nan,48.8,nan,nan,1018.1,7.0,0
2025,mai,20,18.5,58.6,5.5,nan,1012.2,5.8,0
2025,mai,21,23.1,59.7,5.2,16.9,nan,7.9,65
2025,mai,22,nan,55.9,nan,18.8,1012.9,7.5,0
2025,mai,23,27.1,nan,nan,13.2,1013.9,8.0,0
2025,mai,24,nan,60.5,0.0,15.1,1017.3,7.9,0
2025,mai,25,23.6,54.4,0.5,10.4,1019.4,5.7,78
2025,mai,26,26.4,59.9,4.6,18.2,1018.6,6.0,71
2025,mai,27,21.8,67.5,4.9,13.2,1013.8,nan,0
2025,mai,28,23.9,62.9,1.3,15.6,nan,6.7,78
2025,mai,29,25.7,62.9,0.7,nan,nan,nan,0
2025,mai,30,24.2,56.9,3.4,8.2,1011.4,nan,0
2025,mai,31,23.9,57.1,nan,nan,1012.7,8.4,0
2025,juin,1,27.9,nan,1.6,14.9,nan,9.4,0
2025,juin,2,27.3,46.7,4.2,19.9,1011.7,9.1,65
2025,juin,3,27.5,nan,nan,nan,1011.7,8.3,0
2025,juin,4,27.5,54.0,nan,10.7,1017.1,8.9,0
2025,juin,5,26.0,48.1,0.0,14.7,1011.6,7.8,72
2025,juin,6,24.4,46.2,0.0,nan,1011.2,10.9,0
2025,juin,7,nan,42.7,2.2,16.8,1010.0,9.7,0
2025,juin,8,25.4,53.6,0.3,11.7,1011.2,9.7,72
2025,juin,9,26.5,49.1,1.0,nan,1012.0,9.0,0
2025,juin,10,20.0,50.6,1.5,19.0,1009.8,10.2,72
2025,juin,11,19.8,52.9,0.3,15.3,1013.0,8.1,72
2025,juin,12,24.5,59.3,0.0,13.5,1016.3,8.8,72
2025,juin,13,23.8,56.8,0.0,12.6,nan,6.6,78
2025,juin,14,28.1,52.5,nan,13.7,1017.4,8.3,0
2025,juin,15,26.8,53.1,0.4,nan,1012.8,7.7,0
2025,juin,16,nan,57.2,0.0,23.1,1010.1,7.7,0
2025,juin,17,29.1,47.4,0.0,13.5,1017.2,8.3,62
2025,juin,18,29.1,57.0,0.0,nan,1013.7,8.4,0
2025,juin,19,24.1,53.1,1.9,14.6,1018.6,8.1,72
2025,juin,20,26.8,nan,0.0,nan,1005.2,nan,0
2025,juin,21,26.3,44.7,0.5,20.6,nan,8.8,72
2025,juin,22,33.8,58.8,3.1,5.6,1012.3,nan,0
2025,juin,23,25.3,51.9,0.0,14.1,1014.3,8.0,72
2025,juin,24,29.1,52.1,0.0,nan,1009.2,8.7,0
2025,juin,25,27.5,50.5,0.9,10.7,1013.2,10.0,72
2025,juin,26,24.1,49.6,2.3,16.8,1013.5,8.1,65
2025,juin,27,nan,44.4,1.7,13.4,1018.5,8.2,0
2025,juin,28,31.4,58.0,0.8,17.6,1013.1,7.3,62
2025,juin,29,24.5,58.1,1.6,14.0,1015.2,10.5,72
2025,juin,30,nan,nan,3.4,10.7,nan,nan,0
2025,juillet,1,29.6,38.7,3.4,19.0,1011.4,nan,0
2025,juillet,2,35.7,45.3,2.8,8.5,1016.3,10.3,45
2025,juillet,3,26.1,41.0,0.0,12.6,1018.3,8.5,72
2025,juillet,4,33.7,46.6,1.5,10.5,1013.8,9.8,52
2025,juillet,5,nan,48.5,3.4,16.1,1013.3,10.9,0
2025,juillet,6,31.7,47.2,nan,nan,1006.8,10.4,0
2025,juillet,7,30.3,43.0,0.7,16.0,nan,11.0,62
2025,juillet,8,nan,46.2,0.0,14.8,1010.2,10.4,0
2025,juillet,9,31.5,47.5,1.9,8.9,1012.2,nan,0
2025,juillet,10,28.9,nan,1.4,13.3,1010.9,9.6,0
2025,juillet,11,30.4,42.8,2.9,nan,1010.0,nan,0
2025,juillet,12,nan,45.5,nan,6.5,1011.4,11.0,0
2025,juillet,13,33.1,46.3,1.2,12.4,1016.2,9.9,52
2025,juillet,14,28.7,42.1,0.0,9.4,nan,8.5,62
2025,juillet,15,28.2,42.9,0.0,10.5,1009.4,11.0,62
2025,juillet,16,28.4,50.0,0.7,13.0,1007.0,10.5,62
2025,juillet,17,32.8,43.5,0.0,11.8,nan,9.9,52
2025,juillet,18,27.4,44.1,0.4,11.9,1011.6,10.8,72
2025,juillet,19,28.2,46.0,0.0,nan,1014.0,9.4,0
2025,juillet,20,nan,nan,0.0,13.6,1012.0,11.0,0
2025,juillet,21,28.7,44.8,0.0,nan,1014.9,10.4,0
2025,juillet,22,27.8,48.4,0.4,12.8,1007.6,8.7,72
2025,juillet,23,nan,44.7,0.1,3.3,1013.6,9.4,0
2025,juillet,24,30.6,40.0,nan,11.6,nan,9.0,0
2025,juillet,25,29.6,39.6,1.3,13.3,1010.2,9.7,55
2025,juillet,26,31.0,49.2,0.4,15.1,1016.0,9.3,62
2025,juillet,27,nan,45.4,2.5,19.6,1010.1,nan,0
2025,juillet,28,31.3,nan,0.0,21.9,1010.1,9.3,0
2025,juillet,29,29.1,45.5,0.0,18.7,1012.6,11.0,62
2025,juillet,30,nan,44.7,0.0,21.2,1013.8,9.5,0
2025,juillet,31,30.5,46.0,nan,11.0,1012.8,10.6,0
2025,aout,1,34.4,nan,2.7,16.0,1008.6,9.2,0
2025,aout,2,nan,51.1,1.9,8.4,1016.6,11.0,0
2025,aout,3,34.4,nan,2.7,12.4,nan,11.0,0
2025,aout,4,33.6,47.1,0.2,6.6,1013.3,11.0,52
2025,aout,5,35.4,54.7,1.0,7.8,nan,10.8,52
2025,aout,6,25.8,51.3,0.0,15.4,1015.7,10.0,72
2025,aout,7,29.3,40.0,0.2,5.3,1018.6,11.0,62
2025,aout,8,26.6,51.9,0.0,2.4,1012.1,8.5,72
2025,aout,9,30.0,54.7,1.4,10.5,1015.0,nan,0
2025,aout,10,31.1,nan,0.0,8.6,1010.8,10.9,0
2025,aout,11,26.6,52.4,nan,9.4,1010.3,8.9,0
2025,aout,12,30.2,47.7,nan,20.2,1009.8,9.7,0
2025,aout,13,28.8,43.0,nan,19.6,1010.9,9.1,0
2025,aout,14,27.5,46.9,0.1,13.3,1009.0,8.7,72
2025,aout,15,24.8,nan,1.9,12.2,1012.1,9.9,0
2025,aout,16,26.2,48.1,nan,15.4,nan,10.5,0
2025,aout,17,32.5,47.3,0.0,11.2,nan,10.2,52
2025,aout,18,nan,48.5,0.0,16.0,1011.3,9.9,0
2025,aout,19,26.9,49.4,2.1,17.7,1011.8,10.8,65
2025,aout,20,30.7,39.4,1.8,13.1,1011.0,8.8,55
2025,aout,21,29.5,47.7,3.7,14.3,1015.9,8.3,55
2025,aout,22,32.1,49.6,0.4,24.1,1012.8,10.1,52
2025,aout,23,33.5,42.1,0.0,10.8,nan,9.3,52
2025,aout,24,29.5,42.0,0.0,10.5,1011.5,nan,0
2025,aout,25,32.2,45.4,nan,12.9,1009.9,10.2,0
2025,aout,26,29.7,43.7,0.2,14.1,1006.8,10.3,62
2025,aout,27,nan,46.8,nan,10.7,1008.6,10.2,0
2025,aout,28,33.2,43.9,0.0,13.6,nan,10.0,52
2025,aout,29,37.3,45.0,0.5,15.2,nan,9.8,52
2025,aout,30,nan,49.4,1.0,13.0,nan,nan,0
2025,aout,31,27.6,44.1,3.5,4.9,1014.1,10.2,65
2025,septembre,1,nan,nan,2.1,10.8,1015.4,8.5,0
2025,septembre,2,28.4,nan,0.8,nan,1013.9,8.6,0
2025,septembre,3,31.9,50.6,0.7,19.4,1015.1,7.7,62
2025,septembre,4,24.4,53.9,3.3,nan,1009.3,6.8,0
2025,septembre,5,29.4,56.1,1.4,15.4,1015.3,nan,0
2025,septembre,6,27.4,51.6,nan,20.8,1015.3,nan,0
2025,septembre,7,25.7,56.7,0.7,13.2,1014.0,8.8,72
2025,septembre,8,26.8,55.2,1.9,12.2,1021.3,7.5,72
2025,septembre,9,nan,60.2,2.3,14.0,1011.8,8.5,0
2025,septembre,10,29.4,55.4,5.5,22.6,1015.2,8.6,55
2025,septembre,11,31.3,nan,0.0,nan,1012.5,9.2,0
2025,septembre,12,nan,57.5,4.3,10.8,1015.8,5.4,0
2025,septembre,13,23.8,37.6,0.0,10.5,1009.7,8.1,65
2025,septembre,14,25.9,51.9,2.8,10.7,1015.1,nan,0
2025,septembre,15,27.5,55.2,nan,12.5,1015.4,7.0,0
2025,septembre,16,30.2,62.9,5.8,19.0,1016.2,6.8,61
2025,septembre,17,26.0,53.0,nan,nan,1010.2,8.7,0
2025,septembre,18,27.1,49.9,5.0,10.9,1008.3,5.5,71
2025,septembre,19,nan,53.5,5.3,nan,1018.2,8.9,0
2025,septembre,20,25.8,53.9,nan,nan,1016.2,7.2,0
2025,septembre,21,27.5,54.1,1.1,16.9,1012.2,nan,0
2025,septembre,22,24.8,61.1,nan,12.7,1017.9,nan,0
2025,septembre,23,22.7,59.5,2.6,14.6,1008.6,6.8,71
2025,septembre,24,31.4,56.2,0.0,nan,1012.6,8.1,0
2025,septembre,25,26.8,53.3,3.1,17.2,1008.8,7.7,65
2025,septembre,26,nan,57.3,0.0,nan,1011.6,6.8,0
2025,septembre,27,27.3,48.2,2.9,14.0,1015.6,7.7,65
2025,septembre,28,nan,64.8,0.1,14.0,1013.6,8.7,0
2025,septembre,29,31.4,nan,1.4,10.4,1014.0,8.2,0
2025,septembre,30,31.0,54.9,1.0,13.5,1012.0,7.9,62
2025,octobre,1,23.2,68.2,nan,6.5,1012.2,5.0,0
2025,octobre,2,nan,63.5,6.1,20.6,nan,6.0,0
2025,octobre,3,23.5,72.2,3.6,nan,1016.5,2.8,0
2025,octobre,4,22.5,62.8,2.6,13.9,1017.8,6.3,71
2025,octobre,5,25.8,64.6,1.7,11.8,1019.5,5.1,78
2025,octobre,6,24.6,62.3,10.0,nan,1014.4,3.3,0
2025,octobre,7,23.2,64.3,1.3,11.2,1016.9,5.3,78
2025,octobre,8,21.2,67.9,4.9,14.7,1012.6,5.9,71
2025,octobre,9,26.6,62.8,5.8,18.2,nan,4.5,78
2025,octobre,10,24.2,63.8,3.5,18.4,1014.9,6.1,71
2025,octobre,11,22.9,72.0,2.2,5.2,1017.3,nan,0
2025,octobre,12,23.5,61.2,4.3,12.8,1012.7,4.5,78
2025,octobre,13,15.9,57.6,0.4,13.7,1011.3,5.3,68
2025,octobre,14,nan,63.1,3.2,12.6,1016.3,4.3,0
2025,octobre,15,20.5,75.8,5.7,21.5,1016.3,5.6,64
2025,octobre,16,21.9,62.4,6.4,nan,1014.3,4.3,0
2025,octobre,17,22.0,68.5,3.6,16.4,1014.5,7.0,71
2025,octobre,18,24.9,65.7,4.1,nan,1014.7,6.4,0
2025,octobre,19,27.1,72.3,4.2,9.1,1018.2,6.5,64
2025,octobre,20,17.7,61.8,1.8,17.6,1018.2,6.4,68
2025,octobre,21,20.8,60.1,2.7,16.0,nan,4.1,78
2025,octobre,22,21.8,67.5,7.9,nan,nan,6.0,0
2025,octobre,23,23.3,68.8,0.0,7.3,1015.4,nan,0
2025,octobre,24,24.1,60.4,1.9,13.9,nan,5.6,78
2025,octobre,25,24.1,56.3,7.1,nan,1019.2,7.3,0
2025,octobre,26,17.2,64.4,11.4,17.5,1018.0,4.9,60
2025,octobre,27,21.3,62.9,nan,13.3,1012.5,5.8,0
2025,octobre,28,18.4,nan,5.9,8.9,nan,3.8,0
2025,octobre,29,24.3,58.2,5.2,15.9,1017.5,3.7,78
2025,octobre,30,24.9,64.6,0.0,12.0,1015.1,4.4,85
2025,octobre,31,23.5,69.3,2.6,12.9,1016.7,4.8,78
2025,novembre,1,14.2,58.6,2.4,12.2,1014.1,3.1,68
2025,novembre,2,16.7,65.8,5.5,17.5,1018.3,1.9,68
2025,novembre,3,13.5,66.6,2.7,22.7,1015.7,2.6,68
2025,novembre,4,18.6,69.2,2.8,11.9,1017.2,3.3,78
2025,novembre,5,18.1,65.5,3.2,4.5,1015.3,nan,0
2025,novembre,6,17.2,81.5,2.4,13.3,1021.8,nan,0
2025,novembre,7,17.3,71.2,1.9,14.5,1015.8,nan,0
2025,novembre,8,23.6,72.0,3.6,14.4,nan,2.7,71
2025,novembre,9,18.1,62.0,5.2,15.3,1015.9,2.1,78
2025,novembre,10,20.7,nan,4.9,25.0,1019.1,nan,0
2025,novembre,11,16.6,68.0,6.0,20.8,nan,2.5,68
2025,novembre,12,11.0,nan,2.8,16.3,1016.2,0.4,0
2025,novembre,13,21.2,73.4,2.8,21.2,nan,3.9,71
2025,novembre,14,20.5,64.7,4.9,12.7,1014.4,2.0,78
2025,novembre,15,9.0,61.8,6.5,20.2,1025.5,2.5,58
2025,novembre,16,21.6,72.1,nan,nan,nan,nan,0
2025,novembre,17,21.7,68.2,4.2,15.7,1021.5,nan,0
2025,novembre,18,16.0,nan,7.6,23.2,nan,3.2,0
2025,novembre,19,nan,74.6,8.2,17.4,1014.0,2.7,0
2025,novembre,20,18.6,62.2,0.8,16.1,1019.6,3.1,85
2025,novembre,21,18.2,72.2,3.6,20.7,1017.7,4.4,71
2025,novembre,22,22.4,62.6,nan,14.7,nan,2.0,0
2025,novembre,23,nan,72.3,3.2,13.4,1018.6,3.7,0
2025,novembre,24,20.0,69.9,1.8,21.2,1016.5,2.6,85
2025,novembre,25,14.8,64.5,1.2,18.0,1015.7,nan,0
2025,novembre,26,17.7,83.8,3.6,17.5,1017.1,1.9,56
2025,novembre,27,16.5,nan,1.1,20.8,1015.2,2.9,0
2025,novembre,28,18.7,77.3,1.0,19.1,1013.2,nan,0
2025,novembre,29,13.0,69.9,0.1,12.4,nan,4.7,75
2025,novembre,30,16.0,nan,4.4,18.7,1015.4,1.9,0
2025,decembre,1,12.4,67.6,4.2,7.9,1024.0,1.5,68
2025,decembre,2,14.0,76.3,7.1,18.9,1015.7,2.5,61
2025,decembre,3,nan,68.7,5.0,22.9,1016.3,nan,0
2025,decembre,4,11.8,76.1,8.0,13.1,1015.6,3.3,61
2025,decembre,5,16.1,78.1,6.3,19.2,1018.8,1.8,61
2025,decembre,6,nan,69.3,4.1,nan,1015.7,1.5,0
2025,decembre,7,8.2,81.4,nan,17.2,nan,1.5,0
2025,decembre,8,10.1,75.3,5.4,16.6,1016.5,nan,0
2025,decembre,9,12.3,74.6,7.0,17.1,1023.6,1.9,61
2025,decembre,10,12.5,74.4,nan,23.4,1019.1,1.4,0
2025,decembre,11,15.3,79.2,3.3,nan,1017.5,0.2,0
2025,decembre,12,11.3,76.0,5.7,20.5,nan,1.2,61
2025,decembre,13,nan,70.4,nan,24.7,nan,3.3,0
2025,decembre,14,9.9,79.0,5.8,nan,1023.1,3.5,0
2025,decembre,15,14.5,74.5,7.0,22.2,1015.5,3.5,61
2025,decembre,16,16.3,76.0,6.6,9.7,nan,2.2,61
2025,decembre,17,nan,86.7,5.3,21.1,1015.7,nan,0
2025,decembre,18,10.6,77.0,2.9,16.8,1015.4,1.7,61
2025,decembre,19,16.3,71.8,4.2,21.7,1013.6,3.0,61
2025,decembre,20,12.3,78.1,4.1,12.0,1015.4,2.3,61
2025,decembre,21,11.0,84.7,5.2,11.1,1022.0,1.8,56
2025,decembre,22,14.3,79.3,5.4,20.2,1010.9,1.7,61
2025,decembre,23,12.3,70.2,nan,11.7,1017.9,2.3,0
2025,decembre,24,12.3,79.7,5.3,19.4,1016.7,1.3,61
2025,decembre,25,nan,nan,8.9,16.3,1016.8,4.1,0
2025,decembre,26,13.8,73.5,4.4,10.2,1015.9,1.1,61
2025,decembre,27,7.5,70.7,4.1,19.6,nan,nan,0
2025,decembre,28,11.3,80.5,8.8,15.1,1020.3,nan,0
2025,decembre,29,14.9,78.9,7.3,15.8,1013.1,3.0,61
2025,decembre,30,13.2,72.6,5.5,19.7,1020.2,3.2,61
2025,decembre,31,7.4,75.1,nan,22.9,1018.9,0.7,0
