annee,mois,jour,temperature,humidite,precipitations,vent,pression,indice_uv,score
2025,mars,8,nan,68.7,0.0,20.4,1017.9,2.8,0
2025,mars,9,9.0,74.1,3.8,15.6,1006.9,5.9,44
2025,mars,10,18.1,66.2,0.0,nan,1018.4,2.3,0
2025,mars,11,18.1,nan,3.8,19.6,1015.9,3.6,0
2025,mars,12,19.5,nan,nan,nan,1019.7,4.9,0
2025,mars,13,14.6,65.9,nan,15.3,1018.9,3.8,0
2025,mars,14,17.2,67.9,2.0,23.5,1017.5,2.4,75
2025,mars,15,18.0,60.4,4.1,nan,1013.9,5.5,0
2025,mars,16,19.7,64.2,6.4,nan,nan,6.4,0
2025,mars,17,12.4,68.2,4.7,nan,1013.6,3.7,0
2025,mars,18,15.8,74.9,3.3,11.8,1015.5,4.0,61
2025,mars,19,13.6,68.8,3.7,21.2,nan,3.6,68
2025,mars,20,11.4,76.0,2.0,23.1,1019.3,5.7,61
2025,mars,21,16.2,59.1,5.2,14.9,1014.5,nan,0
2025,mars,22,17.8,68.0,3.0,14.6,1016.6,3.0,68
2025,mars,23,16.7,68.4,2.7,19.1,1017.9,nan,0
2025,mars,24,nan,58.2,6.0,24.3,1015.7,2.9,0
2025,mars,25,14.0,73.8,1.1,9.1,1013.6,3.8,68
2025,mars,26,nan,59.8,0.8,18.7,1009.3,nan,0
2025,mars,27,14.7,70.5,2.4,18.8,1013.1,nan,0
2025,mars,28,21.6,nan,1.7,16.2,nan,2.0,0
2025,mars,29,16.6,62.5,2.2,22.3,1016.7,3.7,68
2025,mars,30,15.9,70.4,2.4,23.3,nan,nan,0
2025,mars,31,17.6,69.9,5.3,21.6,1018.8,4.6,68
2025,avril,1,18.1,67.4,2.9,9.7,1016.3,5.3,71
2025,avril,2,17.7,59.8,2.5,8.6,1012.5,nan,0
2025,avril,3,12.0,63.8,3.8,20.8,1012.9,5.2,61
2025,avril,4,18.4,52.9,3.2,16.8,1017.9,5.6,71
2025,avril,5,16.0,62.8,5.1,18.5,1008.3,8.2,55
2025,avril,6,24.9,66.4,3.7,12.1,1014.6,4.5,78
2025,avril,7,25.0,64.6,4.0,18.8,1010.0,3.9,78
2025,avril,8,19.6,65.4,6.3,16.1,1016.1,4.9,78
2025,avril,9,16.1,68.0,nan,16.5,1011.0,5.3,0
2025,avril,10,16.6,59.0,3.9,19.0,1016.1,5.0,68
2025,avril,11,15.3,56.9,3.8,nan,1012.0,5.0,0
2025,avril,12,18.5,71.1,2.9,8.8,1017.0,4.3,71
2025,avril,13,nan,62.4,0.2,17.4,1014.5,5.5,0
2025,avril,14,15.4,64.0,3.5,8.3,1019.5,6.0,61
2025,avril,15,19.2,66.2,2.4,12.1,1015.0,5.8,71
2025,avril,16,22.7,62.2,1.7,16.4,1018.2,6.5,78
2025,avril,17,20.3,54.6,0.0,14.9,1015.7,3.7,85
2025,avril,18,12.3,67.2,3.5,nan,1013.6,4.5,0
2025,avril,19,19.0,68.9,5.9,15.3,1012.9,5.5,71
2025,avril,20,15.9,73.6,5.1,19.5,1016.2,nan,0
2025,avril,21,18.3,57.4,6.9,12.8,1015.7,4.2,78
2025,avril,22,19.6,57.0,3.5,nan,1018.8,4.9,0
2025,avril,23,12.4,70.9,3.6,23.8,1015.4,nan,0
2025,avril,24,17.4,65.6,3.5,11.2,1016.1,3.8,68
2025,avril,25,17.8,64.5,4.2,15.2,1016.1,6.1,61
2025,avril,26,17.0,60.5,3.5,24.2,1014.8,3.5,68
2025,avril,27,24.1,59.7,4.2,14.2,1017.8,2.8,78
2025,avril,28,17.3,58.1,4.0,19.4,1013.4,nan,0
2025,avril,29,19.9,57.2,0.4,14.3,1012.8,4.6,85
2025,avril,30,20.0,64.2,2.4,15.5,1012.2,4.8,78
2025,mai,1,21.8,59.9,2.5,nan,1014.1,6.3,0
2025,mai,2,29.8,73.6,2.6,14.7,1013.3,7.2,48
2025,mai,3,nan,59.0,2.4,22.4,1017.0,6.1,0
2025,mai,4,19.7,61.3,0.5,nan,1018.1,7.4,0
2025,mai,5,22.0,69.2,0.0,15.4,1018.2,nan,0
2025,mai,6,22.6,65.8,2.1,11.6,1015.9,7.7,65
2025,mai,7,17.9,53.8,1.1,17.9,1019.7,8.0,62
2025,mai,8,26.4,62.4,1.0,16.8,1013.5,6.4,78
2025,mai,9,24.8,65.2,3.3,10.2,1018.2,6.3,71
2025,mai,10,25.0,57.7,1.1,12.1,nan,7.8,72
2025,mai,11,22.2,57.8,2.9,12.5,1012.6,7.3,65
2025,mai,12,18.9,57.8,1.9,nan,1010.9,7.0,0
2025,mai,13,22.4,54.1,3.4,nan,1009.9,6.0,0
2025,mai,14,21.3,62.6,2.2,15.9,1011.5,nan,0
2025,mai,15,nan,nan,2.8,14.4,nan,7.3,0
2025,mai,16,23.6,55.8,0.0,20.3,1014.7,7.9,72
2025,mai,17,22.6,58.6,0.8,11.6,1016.4,5.5,78
2025,mai,18,30.7,nan,0.0,13.3,1012.1,nan,0
2025,mai,19,21.2,54.3,0.0,17.7,nan,nan,0
2025,mai,20,19.1,65.3,0.3,17.8,1009.2,6.2,78
2025,mai,21,22.8,56.8,1.2,18.3,1015.3,4.2,85
2025,mai,22,nan,64.3,0.8,13.9,1013.2,nan,0
2025,mai,23,21.1,64.2,1.8,11.8,1022.6,6.1,78
2025,mai,24,24.9,60.0,nan,23.8,1017.6,7.0,0
2025,mai,25,19.7,55.1,0.0,11.1,1013.8,nan,0
2025,mai,26,23.1,51.0,4.5,13.6,1019.6,7.6,65
2025,mai,27,22.5,56.6,6.2,nan,1015.1,7.8,0
2025,mai,28,16.3,53.4,nan,14.7,1011.7,nan,0
2025,mai,29,18.2,64.6,4.7,12.9,1009.1,8.2,65
2025,mai,30,24.5,60.9,0.9,10.5,1004.5,8.6,72
2025,mai,31,21.7,56.2,1.4,13.5,1018.2,7.9,72
2025,juin,1,27.1,49.4,nan,14.6,1009.7,9.6,0
2025,juin,2,25.2,47.1,0.0,15.1,1012.9,9.2,72
2025,juin,3,25.3,51.9,1.7,14.3,1010.3,10.8,72
2025,juin,4,24.6,42.8,1.2,15.7,1012.4,nan,0
2025,juin,5,26.8,nan,2.4,16.1,1016.3,7.1,0
2025,juin,6,nan,55.4,1.5,11.0,1011.0,8.0,0
2025,juin,7,23.5,55.9,0.0,18.3,1008.8,10.9,72
2025,juin,8,24.1,57.8,nan,18.6,nan,8.5,0
2025,juin,9,25.6,55.0,nan,19.4,1005.4,10.7,0
2025,juin,10,27.7,56.8,4.3,15.3,1016.0,6.9,71
2025,juin,11,23.4,nan,3.1,7.5,1012.2,10.4,0
2025,juin,12,23.1,54.4,4.4,21.6,1013.6,8.0,65
2025,juin,13,26.0,48.9,nan,18.8,1017.0,8.7,0
2025,juin,14,24.1,52.6,1.4,17.2,1018.1,9.4,72
2025,juin,15,nan,54.7,1.5,14.7,1015.2,11.0,0
2025,juin,16,28.7,49.0,1.0,15.2,1012.4,8.4,62
2025,juin,17,28.7,51.4,2.4,18.0,1019.0,nan,0
2025,juin,18,24.1,52.8,0.4,nan,1013.9,9.3,0
2025,juin,19,30.1,48.5,0.0,17.1,1011.8,9.0,62
2025,juin,20,24.8,46.2,0.5,19.4,1010.1,9.8,72
2025,juin,21,20.8,52.6,0.0,11.5,1007.7,nan,0
2025,juin,22,27.9,57.3,0.0,12.5,1013.1,9.3,72
2025,juin,23,23.0,49.9,0.9,9.8,1010.7,9.0,72
2025,juin,24,28.8,51.3,0.5,16.8,1013.2,nan,0
2025,juin,25,23.4,56.4,nan,16.7,nan,nan,0
2025,juin,26,nan,50.0,0.0,9.9,nan,9.0,0
2025,juin,27,25.8,48.1,0.0,3.1,1008.5,10.4,72
2025,juin,28,24.9,44.6,1.3,9.5,1014.1,nan,0
2025,juin,29,23.0,46.4,0.0,14.1,1011.8,9.3,72
2025,juin,30,30.7,46.9,0.9,17.3,1016.0,8.4,62
2025,juillet,1,33.2,nan,2.9,10.4,1012.5,11.0,0
2025,juillet,2,32.5,42.4,0.0,10.4,1011.3,10.1,52
2025,juillet,3,31.5,43.2,0.0,nan,1012.2,10.3,0
2025,juillet,4,nan,48.3,0.0,17.5,1010.1,11.0,0
2025,juillet,5,29.6,42.5,0.0,15.4,1013.0,10.1,62
2025,juillet,6,25.0,nan,3.0,9.0,1013.0,9.3,0
2025,juillet,7,31.9,47.8,0.0,12.0,nan,10.0,62
2025,juillet,8,30.5,42.4,3.9,18.7,1016.0,11.0,55
2025,juillet,9,26.5,42.4,4.0,10.7,1009.5,9.2,65
2025,juillet,10,36.0,49.3,0.0,14.8,1009.9,9.8,52
2025,juillet,11,26.8,46.7,2.1,14.9,1011.6,11.0,65
2025,juillet,12,32.8,nan,3.8,nan,1017.5,10.5,0
2025,juillet,13,34.6,nan,0.8,8.9,1015.9,9.2,0
2025,juillet,14,30.1,47.8,0.0,nan,1013.9,10.5,0
2025,juillet,15,34.0,45.9,0.0,12.6,1012.2,8.8,52
2025,juillet,16,nan,49.7,3.3,13.3,1014.4,10.4,0
2025,juillet,17,27.5,50.1,0.6,17.5,1007.7,9.9,72
2025,juillet,18,31.8,49.7,0.3,nan,1010.7,11.0,0
2025,juillet,19,29.3,nan,0.0,12.6,1013.7,10.5,0
2025,juillet,20,31.5,42.5,3.1,7.9,1011.6,10.3,55
2025,juillet,21,29.6,56.9,nan,19.6,1010.8,9.8,0
2025,juillet,22,34.2,46.4,0.0,18.4,1015.1,9.5,52
2025,juillet,23,30.5,51.5,0.6,6.5,1005.2,nan,0
2025,juillet,24,32.1,38.9,nan,13.2,1010.3,10.7,0
2025,juillet,25,25.9,44.1,0.0,12.2,1010.4,nan,0
2025,juillet,26,nan,40.9,1.0,15.1,1012.4,9.3,0
2025,juillet,27,23.7,37.7,0.0,6.9,1011.9,nan,0
2025,juillet,28,nan,50.0,3.3,9.4,1012.6,8.4,0
2025,juillet,29,32.2,34.6,0.0,10.3,1016.3,9.6,45
2025,juillet,30,nan,53.2,1.0,13.5,1010.0,10.1,0
2025,juillet,31,nan,45.9,0.0,12.7,nan,10.6,0
2025,aout,1,29.6,40.5,2.2,11.5,1009.1,8.5,55
2025,aout,2,28.8,48.0,nan,12.0,1009.2,9.8,0
2025,aout,3,35.6,53.6,1.5,nan,1010.8,9.5,0
2025,aout,4,nan,nan,3.8,9.1,nan,10.8,0
2025,aout,5,30.9,46.2,1.8,18.7,nan,10.5,62
2025,aout,6,nan,49.1,1.5,14.5,1007.9,10.6,0
2025,aout,7,32.5,nan,2.2,13.1,1013.0,nan,0
2025,aout,8,35.4,46.1,0.0,17.9,1015.4,9.9,52
2025,aout,9,30.1,47.8,0.0,11.5,nan,9.0,62
2025,aout,10,28.2,48.0,2.2,19.7,1016.9,10.2,55
2025,aout,11,28.5,45.9,0.9,15.5,1012.9,9.6,62
2025,aout,12,32.4,nan,1.8,nan,1015.0,nan,0
2025,aout,13,32.6,48.1,nan,13.2,1012.0,nan,0
2025,aout,14,31.6,47.7,2.0,22.3,1016.0,nan,0
2025,aout,15,33.6,47.0,0.7,6.9,1009.3,10.8,52
2025,aout,16,nan,46.8,0.4,19.8,1006.2,9.7,0
2025,aout,17,32.7,49.2,0.2,15.3,1011.3,8.7,52
2025,aout,18,29.6,50.0,1.5,19.2,1013.1,9.7,62
2025,aout,19,34.4,48.1,0.0,10.8,nan,10.4,52
2025,aout,20,31.9,50.2,2.5,17.9,1010.9,nan,0
2025,aout,21,32.8,45.3,1.5,12.0,1015.9,11.0,52
2025,aout,22,nan,38.3,3.5,nan,1011.7,10.0,0
2025,aout,23,35.3,42.0,1.2,6.5,1017.0,nan,0
2025,aout,24,nan,48.3,1.7,13.0,1013.9,10.1,0
2025,aout,25,30.2,47.3,0.0,11.6,1014.8,9.7,62
2025,aout,26,31.2,46.6,1.7,6.5,1008.6,10.4,62
2025,aout,27,31.6,41.5,2.0,nan,nan,11.0,0
2025,aout,28,29.6,45.6,0.0,14.2,1009.4,nan,0
2025,aout,29,nan,nan,0.0,11.0,1008.3,nan,0
2025,aout,30,33.9,46.2,1.2,12.4,1011.3,10.8,52
2025,aout,31,30.5,52.9,nan,12.3,1013.8,9.5,0
2025,septembre,1,20.7,48.1,1.8,14.7,1018.4,8.9,72
2025,septembre,2,25.0,55.5,nan,11.5,nan,7.0,0
2025,septembre,3,25.7,nan,2.4,13.9,1013.9,nan,0
2025,septembre,4,25.2,54.5,2.0,13.9,1010.0,7.8,72
2025,septembre,5,25.0,48.7,2.7,17.1,1016.2,8.7,65
2025,septembre,6,29.8,49.3,2.1,14.3,nan,8.8,55
2025,septembre,7,28.2,nan,0.0,nan,1016.6,9.1,0
2025,septembre,8,28.0,58.9,1.3,8.3,1017.8,7.0,78
2025,septembre,9,26.8,55.7,1.5,16.9,1008.8,9.7,72
2025,septembre,10,23.8,63.2,1.8,14.8,nan,7.8,72
2025,septembre,11,23.0,59.3,0.4,11.1,1017.8,8.2,72
2025,septembre,12,29.4,nan,3.4,15.8,1012.9,nan,0
2025,septembre,13,31.8,nan,0.0,24.3,1008.8,nan,0
2025,septembre,14,27.8,56.3,1.8,21.4,1015.5,7.7,72
2025,septembre,15,23.2,53.4,1.0,20.3,1015.5,7.5,72
2025,septembre,16,26.2,51.5,6.1,nan,nan,7.7,0
2025,septembre,17,26.2,57.4,nan,12.1,1007.2,7.6,0
2025,septembre,18,34.2,58.6,3.7,14.2,nan,8.0,45
2025,septembre,19,26.8,45.2,0.0,11.2,1013.5,nan,0
2025,septembre,20,26.3,55.7,3.6,15.1,nan,8.4,65
2025,septembre,21,27.7,59.8,2.3,18.2,1016.0,7.5,65
2025,septembre,22,21.6,50.9,1.0,17.2,1010.1,8.6,72
2025,septembre,23,27.4,54.8,3.4,13.3,1008.3,10.3,65
2025,septembre,24,30.2,60.6,2.3,14.5,1011.9,8.7,55
2025,septembre,25,22.7,62.2,0.8,9.5,1012.6,7.9,72
2025,septembre,26,22.7,53.4,0.0,14.7,nan,10.1,72
2025,septembre,27,26.1,54.8,3.6,12.1,1008.2,8.4,65
2025,septembre,28,25.0,56.0,2.1,13.4,1012.7,10.1,65
2025,septembre,29,nan,64.1,0.0,11.0,1019.1,7.5,0
2025,septembre,30,29.5,55.0,0.0,10.6,1011.2,8.4,62
2025,octobre,1,18.5,59.6,2.1,18.6,1023.2,7.5,65
2025,octobre,2,23.5,64.3,4.5,15.7,1010.4,5.9,71
2025,octobre,3,19.4,nan,2.2,20.3,1017.3,6.2,0
2025,octobre,4,29.6,68.8,2.6,17.6,1018.8,4.4,68
2025,octobre,5,20.2,66.5,nan,12.4,1015.0,nan,0
2025,octobre,6,nan,65.1,0.9,12.8,1017.6,3.1,0
2025,octobre,7,23.8,nan,4.3,13.0,1017.8,6.7,0
2025,octobre,8,20.2,62.8,3.9,13.8,1014.7,4.1,78
2025,octobre,9,19.6,76.6,3.0,21.5,1016.7,5.9,64
2025,octobre,10,22.5,66.8,3.4,17.6,1011.9,3.5,78
2025,octobre,11,25.9,56.3,2.7,10.1,nan,4.0,78
2025,octobre,12,22.0,62.7,0.0,19.9,1015.3,4.5,85
2025,octobre,13,19.5,67.7,2.0,14.4,1015.5,5.1,78
2025,octobre,14,22.6,70.2,0.0,18.2,1014.3,4.2,78
2025,octobre,15,16.4,59.2,4.2,17.4,1014.2,4.9,68
2025,octobre,16,nan,66.8,4.2,11.6,1014.4,4.8,0
2025,octobre,17,17.3,63.3,2.8,18.9,nan,6.3,61
2025,octobre,18,21.1,64.5,nan,16.9,1011.8,5.5,0
2025,octobre,19,25.0,60.3,nan,19.6,1015.8,5.3,0
2025,octobre,20,23.4,65.2,3.6,11.3,1019.0,3.8,78
2025,octobre,21,21.1,nan,nan,21.8,nan,nan,0
2025,octobre,22,26.3,60.9,4.5,15.1,nan,5.7,71
2025,octobre,23,19.4,nan,nan,9.2,1013.8,4.7,0
2025,octobre,24,21.8,65.7,0.0,21.3,1019.2,4.5,85
2025,octobre,25,19.6,53.8,1.3,19.0,1016.7,4.8,85
2025,octobre,26,nan,73.8,0.9,15.6,1016.2,7.3,0
2025,octobre,27,20.8,66.1,nan,12.7,1016.0,5.1,0
2025,octobre,28,20.2,70.4,5.2,13.1,1017.5,3.9,71
2025,octobre,29,17.9,63.2,3.1,14.1,1013.3,4.7,68
2025,octobre,30,20.7,70.1,1.8,nan,1014.5,3.5,0
2025,octobre,31,21.4,58.0,0.0,16.7,1014.2,nan,0
2025,novembre,1,13.5,59.0,0.0,17.6,nan,4.8,75
2025,novembre,2,18.1,68.9,2.1,9.2,1014.9,2.5,78
2025,novembre,3,19.6,65.8,3.9,nan,1016.4,2.1,0
2025,novembre,4,20.7,nan,2.2,23.2,nan,4.4,0
2025,novembre,5,15.1,66.2,5.0,20.5,1013.3,3.8,68
2025,novembre,6,17.3,69.3,3.5,14.9,1020.8,3.0,68
2025,novembre,7,14.8,76.5,2.9,11.9,1017.0,3.4,61
2025,novembre,8,16.1,58.2,6.6,16.4,1016.2,1.7,68
2025,novembre,9,15.8,70.8,2.5,15.2,1019.3,2.3,61
2025,novembre,10,nan,74.7,4.7,20.5,1022.3,3.2,0
2025,novembre,11,18.7,71.6,1.9,13.6,1018.8,3.4,78
2025,novembre,12,19.3,75.3,2.8,nan,1023.0,3.3,0
2025,novembre,13,19.3,nan,5.0,20.0,nan,nan,0
2025,novembre,14,nan,68.1,6.1,14.8,nan,3.9,0
2025,novembre,15,17.7,63.5,2.8,9.9,1018.6,2.8,68
2025,novembre,16,15.6,nan,1.0,13.6,1013.5,0.9,0
2025,novembre,17,16.0,69.4,nan,18.9,1013.5,3.5,0
2025,novembre,18,26.4,nan,2.3,nan,1024.7,3.6,0
2025,novembre,19,19.2,69.5,3.0,21.6,1016.3,3.9,78
2025,novembre,20,17.6,65.2,3.3,nan,1010.1,2.4,0
2025,novembre,21,15.6,75.5,5.9,24.1,1021.0,nan,0
2025,novembre,22,13.2,76.3,0.7,18.4,1018.9,3.4,68
2025,novembre,23,14.4,62.7,6.0,13.9,1011.4,4.6,68
2025,novembre,24,12.1,65.5,3.8,13.7,1020.1,0.9,68
2025,novembre,25,18.4,62.6,2.9,19.1,1022.9,2.4,78
2025,novembre,26,12.4,73.3,nan,21.6,1014.4,2.2,0
2025,novembre,27,16.6,71.1,6.5,20.2,1015.0,4.6,61
2025,novembre,28,16.4,71.7,4.6,22.9,nan,2.5,61
2025,novembre,29,15.3,71.7,5.8,16.5,1015.1,4.3,61
2025,novembre,30,16.4,67.5,5.0,13.8,nan,1.1,68
2025,decembre,1,9.0,74.8,5.2,19.3,1022.4,nan,0
2025,decembre,2,8.6,77.3,4.7,17.7,1018.6,1.2,51
2025,decembre,3,14.7,79.4,2.6,15.7,1015.9,1.4,61
2025,decembre,4,14.6,nan,1.5,21.4,1016.5,1.8,0
2025,decembre,5,nan,77.2,5.5,17.1,1017.4,3.4,0
2025,decembre,6,10.7,75.0,5.2,15.4,1020.3,1.2,61
2025,decembre,7,7.8,73.7,6.7,14.1,1013.8,2.1,51
2025,decembre,8,11.4,78.3,nan,19.7,1015.7,1.8,0
2025,decembre,9,16.8,72.2,1.8,16.6,nan,1.7,68
2025,decembre,10,10.6,nan,4.8,15.5,1020.4,3.7,0
2025,decembre,11,15.1,68.1,7.4,19.3,1015.2,0.3,68
2025,decembre,12,10.7,71.6,5.3,17.6,1015.0,1.7,61
2025,decembre,13,12.8,68.8,6.6,nan,1012.7,2.4,0
2025,decembre,14,12.5,72.0,3.8,20.3,1020.7,2.6,61
2025,decembre,15,9.4,73.2,2.7,13.1,1018.7,1.2,51
2025,decembre,16,16.0,nan,4.9,17.5,1018.9,0.6,0
2025,decembre,17,15.3,72.4,5.4,16.0,1023.8,3.3,61
2025,decembre,18,nan,77.3,3.4,nan,1008.5,1.4,0
2025,decembre,19,12.2,72.7,5.9,nan,1013.9,2.8,0
2025,decembre,20,13.0,76.6,3.8,24.7,1020.6,1.8,61
2025,decembre,21,11.5,77.9,6.1,24.4,nan,2.7,61
2025,decembre,22,11.9,85.4,5.8,19.3,1017.3,2.1,56
2025,decembre,23,8.7,77.3,3.9,13.3,1012.7,3.5,51
2025,decembre,24,nan,80.3,4.7,21.7,1016.3,nan,0
2025,decembre,25,11.4,78.3,4.5,14.2,1018.3,1.5,61
2025,decembre,26,12.0,80.8,4.8,17.1,1015.8,2.7,56
2025,decembre,27,12.4,76.0,5.9,18.1,1024.5,3.5,61
2025,decembre,28,12.4,79.4,4.8,24.8,1016.8,0.6,61
2025,decembre,29,10.5,77.3,3.8,18.0,1019.4,4.5,61
2025,decembre,30,nan,76.5,3.1,14.8,1020.4,nan,0
2025,decembre,31,15.7,81.2,3.5,11.1,1014.8,0.8,56
