annee,mois,jour,temperature,humidite,precipitations,vent,pression,indice_uv,score
2025,mars,8,nan,62.4,6.1,23.3,1014.8,4.0,0
2025,mars,9,13.6,74.3,2.6,15.1,1014.9,3.7,61
2025,mars,10,16.8,77.5,4.5,15.7,1018.8,4.9,61
2025,mars,11,12.6,68.0,nan,nan,1014.7,3.9,0
2025,mars,12,15.4,65.4,0.0,nan,1014.9,4.0,0
2025,mars,13,15.1,61.8,1.5,21.2,nan,3.8,75
2025,mars,14,12.6,69.7,1.0,15.8,1016.5,2.2,75
2025,mars,15,22.6,67.4,nan,nan,1016.5,5.2,0
2025,mars,16,16.0,65.1,3.1,16.8,1013.0,5.4,61
2025,mars,17,16.7,60.3,0.2,20.5,1015.7,4.2,75
2025,mars,18,16.2,74.1,0.4,18.7,1017.8,3.4,68
2025,mars,19,16.9,67.1,4.6,14.3,1011.6,3.2,68
2025,mars,20,14.1,nan,7.3,nan,1009.9,4.2,0
2025,mars,21,21.1,66.8,1.4,14.3,1017.0,nan,0
2025,mars,22,17.4,66.7,0.6,16.7,1009.5,4.6,75
2025,mars,23,15.6,66.7,2.4,18.7,1015.8,2.3,68
2025,mars,24,15.6,75.1,6.3,25.5,1009.8,3.5,61
2025,mars,25,nan,69.7,0.7,nan,1016.1,4.0,0
2025,mars,26,11.9,78.0,5.8,17.5,1015.9,5.4,54
2025,mars,27,nan,nan,4.7,nan,1017.4,3.2,0
2025,mars,28,9.5,68.9,4.5,15.8,1017.2,4.1,58
2025,mars,29,15.3,nan,5.0,13.2,1017.4,4.9,0
2025,mars,30,13.0,77.1,2.9,19.9,1012.9,2.3,61
2025,mars,31,11.4,70.6,3.5,16.3,1022.4,4.4,61
2025,avril,1,19.7,72.9,2.8,12.2,1014.1,nan,0
2025,avril,2,nan,59.1,5.8,10.6,1016.8,2.7,0
2025,avril,3,20.5,72.4,2.4,nan,1015.4,5.4,0
2025,avril,4,15.3,nan,3.4,19.6,1013.5,4.9,0
2025,avril,5,nan,62.3,0.6,16.5,1023.3,4.3,0
2025,avril,6,16.1,56.1,1.7,19.4,nan,5.1,68
2025,avril,7,19.6,nan,5.6,16.8,1017.1,4.2,0
2025,avril,8,12.3,64.0,4.8,16.2,1018.7,4.7,68
2025,avril,9,21.9,59.0,4.1,14.2,1018.8,6.7,71
2025,avril,10,17.1,60.4,nan,16.7,1019.1,7.3,0
2025,avril,11,20.8,62.5,1.0,nan,1021.1,4.3,0
2025,avril,12,16.0,nan,4.0,14.4,1014.3,5.0,0
2025,avril,13,18.5,65.5,3.8,20.6,1019.2,nan,0
2025,avril,14,16.6,64.3,3.8,nan,1021.0,6.2,0
2025,avril,15,13.7,65.6,nan,16.7,1013.9,5.0,0
2025,avril,16,16.3,67.9,8.9,12.4,1013.5,4.3,68
2025,avril,17,21.2,nan,4.4,7.0,1014.7,3.4,0
2025,avril,18,nan,67.3,3.6,nan,1014.9,5.2,0
2025,avril,19,24.3,nan,3.3,nan,1005.4,nan,0
2025,avril,20,17.7,65.3,0.0,16.9,1012.5,3.3,75
2025,avril,21,21.1,61.4,3.6,15.7,1021.5,4.6,78
2025,avril,22,24.7,65.0,0.0,12.8,nan,nan,0
2025,avril,23,16.5,64.2,2.5,14.1,1020.5,5.9,61
2025,avril,24,20.9,68.2,3.7,20.9,1009.3,4.5,78
2025,avril,25,19.4,57.6,3.9,nan,1014.0,4.6,0
2025,avril,26,19.8,65.6,2.9,15.5,1019.8,5.3,71
2025,avril,27,15.9,nan,1.7,14.1,1016.8,2.5,0
2025,avril,28,16.7,65.2,1.2,18.5,1018.2,4.2,75
2025,avril,29,20.4,68.3,1.4,13.3,nan,4.7,85
2025,avril,30,17.4,74.5,nan,17.6,1012.1,4.5,0
2025,mai,1,22.0,57.3,nan,16.0,1014.5,7.0,0
2025,mai,2,15.2,nan,nan,5.1,1014.8,8.3,0
2025,mai,3,21.8,55.7,5.6,19.1,1016.0,7.6,65
2025,mai,4,23.0,60.8,2.4,24.1,1016.5,7.0,71
2025,mai,5,nan,58.2,3.5,17.1,1015.7,6.6,0
2025,mai,6,24.2,54.0,6.8,13.7,nan,5.3,71
2025,mai,7,20.7,53.8,3.0,21.7,1014.0,8.8,65
2025,mai,8,22.1,nan,1.5,13.3,1016.3,6.7,0
2025,mai,9,21.5,66.9,1.3,12.6,1018.4,7.9,72
2025,mai,10,20.2,61.2,4.0,15.8,1015.8,7.7,65
2025,mai,11,22.3,nan,2.3,5.4,1021.9,8.1,0
2025,mai,12,24.1,nan,nan,15.7,nan,6.3,0
2025,mai,13,21.5,55.4,5.4,17.2,1015.4,8.3,65
2025,mai,14,19.7,65.8,4.5,13.5,1018.4,8.3,65
2025,mai,15,24.3,50.5,0.6,23.7,1009.4,8.7,72
2025,mai,16,26.7,nan,1.8,12.7,1014.1,7.0,0
2025,mai,17,26.5,63.2,2.3,14.7,1008.4,9.0,65
2025,mai,18,16.4,57.4,0.0,21.6,1009.9,5.6,68
2025,mai,19,20.6,62.2,0.8,15.3,1012.7,6.4,78
2025,mai,20,26.5,60.1,0.0,10.0,1013.4,7.8,72
2025,mai,21,19.5,50.5,3.2,nan,nan,6.8,0
2025,mai,22,22.6,58.8,3.8,11.2,1011.7,7.7,65
2025,mai,23,19.0,53.6,4.4,17.0,1014.3,6.1,71
2025,mai,24,24.3,61.7,2.7,14.0,nan,6.8,71
2025,mai,25,24.8,55.7,1.6,13.0,1015.7,6.7,78
2025,mai,26,19.4,62.6,0.9,14.9,1015.3,5.3,78
2025,mai,27,18.3,61.4,3.2,nan,1018.5,6.6,0
2025,mai,28,23.2,62.1,nan,15.1,1014.9,6.6,0
2025,mai,29,15.2,52.4,nan,16.1,1018.3,9.5,0
2025,mai,30,nan,67.0,3.3,13.9,1016.8,8.1,0
2025,mai,31,19.5,58.3,0.0,nan,1017.5,7.6,0
2025,juin,1,32.0,56.2,1.3,4.6,1009.0,8.7,62
2025,juin,2,23.3,52.4,nan,nan,1017.3,9.8,0
2025,juin,3,32.0,49.6,0.1,18.0,1015.8,8.5,62
2025,juin,4,nan,48.2,0.0,14.9,nan,nan,0
2025,juin,5,24.4,nan,0.0,17.6,1011.9,8.4,0
2025,juin,6,nan,55.9,0.9,13.0,1010.2,7.9,0
2025,juin,7,29.4,58.9,0.0,9.8,nan,8.8,62
2025,juin,8,nan,57.0,2.9,13.9,1015.2,8.3,0
2025,juin,9,28.3,55.0,0.0,17.1,1014.2,9.6,62
2025,juin,10,29.1,51.8,0.1,12.0,1009.9,nan,0
2025,juin,11,28.3,49.2,2.5,17.3,1009.9,10.3,55
2025,juin,12,25.4,43.6,0.6,17.2,1014.1,8.2,72
2025,juin,13,30.3,58.2,0.0,14.6,1013.3,nan,0
2025,juin,14,27.2,54.8,0.2,17.6,1014.9,9.3,72
2025,juin,15,32.4,61.2,0.0,5.4,1013.6,8.4,52
2025,juin,16,27.7,45.7,1.4,nan,1012.3,8.8,0
2025,juin,17,27.2,50.0,4.7,14.9,1011.8,8.9,65
2025,juin,18,28.2,59.5,3.2,17.3,1015.1,9.1,55
2025,juin,19,19.2,50.9,3.1,8.7,1015.9,8.4,65
2025,juin,20,21.3,61.0,0.0,18.0,1014.5,10.5,72
2025,juin,21,28.2,51.3,nan,nan,1016.6,6.4,0
2025,juin,22,26.9,47.3,0.0,15.3,1011.0,7.6,72
2025,juin,23,29.1,57.9,nan,16.4,1006.1,8.9,0
2025,juin,24,25.7,45.2,3.1,nan,1015.6,9.9,0
2025,juin,25,23.7,44.8,1.9,9.4,1013.0,8.3,72
2025,juin,26,24.4,50.8,nan,17.0,nan,8.0,0
2025,juin,27,27.9,47.9,0.8,17.2,nan,10.0,72
2025,juin,28,17.9,nan,0.0,14.7,1014.9,7.1,0
2025,juin,29,29.4,57.8,0.0,7.9,1013.4,8.9,62
2025,juin,30,22.8,51.1,3.1,8.0,1009.3,nan,0
2025,juillet,1,33.4,42.2,1.1,9.2,1007.3,9.1,52
2025,juillet,2,nan,46.3,0.0,nan,1009.3,11.0,0
2025,juillet,3,28.4,47.1,2.2,10.6,1010.8,11.0,55
2025,juillet,4,26.3,55.3,0.0,9.2,1014.5,10.4,72
2025,juillet,5,29.2,42.7,1.8,9.9,1014.6,10.0,62
2025,juillet,6,30.8,47.9,0.0,10.3,1007.1,8.1,62
2025,juillet,7,28.9,43.3,0.0,12.2,1015.5,10.4,62
2025,juillet,8,32.1,nan,1.7,9.5,1010.1,9.5,0
2025,juillet,9,30.0,46.7,0.0,1.4,1012.7,9.9,62
2025,juillet,10,31.8,43.4,0.0,12.1,1014.4,9.9,62
2025,juillet,11,32.3,44.2,nan,12.9,1010.0,10.3,0
2025,juillet,12,34.8,46.6,0.1,10.6,1015.4,9.3,52
2025,juillet,13,27.5,51.4,1.7,8.8,1017.4,9.4,72
2025,juillet,14,nan,48.0,0.0,14.6,1016.1,10.5,0
2025,juillet,15,nan,36.6,0.0,10.8,nan,9.8,0
2025,juillet,16,27.7,42.6,0.0,16.1,1021.4,11.0,72
2025,juillet,17,nan,45.7,1.5,15.4,nan,11.0,0
2025,juillet,18,30.2,47.4,1.9,14.5,1016.2,9.1,62
2025,juillet,19,30.5,52.3,0.6,11.4,1015.4,10.7,62
2025,juillet,20,nan,nan,4.0,14.0,nan,9.4,0
2025,juillet,21,27.1,40.3,4.3,12.7,1010.0,10.3,65
2025,juillet,22,27.3,47.0,0.4,10.2,nan,9.6,72
2025,juillet,23,27.0,48.6,0.3,10.2,1009.0,8.3,72
2025,juillet,24,27.9,57.7,0.0,8.7,1012.9,9.2,72
2025,juillet,25,32.9,34.1,0.0,12.6,1014.5,10.9,45
2025,juillet,26,32.9,47.4,0.0,9.9,1010.9,9.8,52
2025,juillet,27,26.5,42.7,nan,1.3,1011.6,10.0,0
2025,juillet,28,28.0,nan,0.0,nan,1009.3,9.7,0
2025,juillet,29,33.5,43.9,0.0,3.9,1014.9,8.8,52
2025,juillet,30,35.9,46.7,0.0,13.6,1009.6,10.5,52
2025,juillet,31,35.1,31.9,0.0,7.8,1012.3,9.6,45
2025,aout,1,33.4,nan,1.0,21.4,nan,10.1,0
2025,aout,2,35.7,nan,0.0,12.7,1013.2,10.4,0
2025,aout,3,35.2,49.4,0.0,nan,1010.4,nan,0
2025,aout,4,28.7,52.5,0.2,9.9,1016.2,nan,0
2025,aout,5,nan,51.5,1.0,7.7,1006.2,8.5,0
2025,aout,6,36.2,41.2,1.8,12.8,1007.0,9.7,52
2025,aout,7,35.0,48.8,2.8,12.6,1003.6,9.7,45
2025,aout,8,nan,49.1,1.9,12.7,1007.9,10.5,0
2025,aout,9,nan,49.6,0.0,11.2,1009.3,11.0,0
2025,aout,10,34.0,45.1,0.6,11.7,1016.1,8.3,52
2025,aout,11,30.3,46.9,3.8,13.2,1011.3,9.3,55
2025,aout,12,27.6,47.8,4.1,17.0,nan,10.3,65
2025,aout,13,31.2,54.8,0.0,nan,1008.2,9.9,0
2025,aout,14,29.0,43.8,0.0,16.7,nan,nan,0
2025,aout,15,26.2,nan,2.3,nan,1011.0,10.5,0
2025,aout,16,30.4,53.7,0.4,11.2,1013.6,10.5,62
2025,aout,17,33.5,50.7,0.0,11.9,1013.1,9.8,52
2025,aout,18,32.2,nan,5.0,7.8,1012.6,nan,0
2025,aout,19,35.5,44.4,0.0,15.6,1006.8,9.4,52
2025,aout,20,29.0,53.4,2.5,16.2,1013.7,9.5,55
2025,aout,21,28.8,53.6,5.2,5.4,nan,9.6,55
2025,aout,22,nan,44.3,0.0,15.7,1011.8,nan,0
2025,aout,23,38.4,40.2,0.0,15.7,1010.6,nan,0
2025,aout,24,31.2,nan,0.0,11.1,1013.8,8.9,0
2025,aout,25,nan,51.0,4.3,17.8,1010.3,8.5,0
2025,aout,26,32.6,nan,2.3,13.2,1007.6,11.0,0
2025,aout,27,28.1,47.9,0.0,13.8,1013.5,11.0,62
2025,aout,28,25.4,38.9,3.8,10.8,1006.1,10.4,58
2025,aout,29,32.1,50.7,0.0,4.9,1013.1,nan,0
2025,aout,30,31.7,41.1,nan,17.4,1007.3,9.8,0
2025,aout,31,28.3,44.4,0.6,nan,1009.4,10.7,0
2025,septembre,1,25.1,55.0,3.9,8.8,1010.9,8.2,65
2025,septembre,2,26.1,57.7,0.0,14.7,1015.3,8.2,72
2025,septembre,3,28.0,56.1,3.2,9.8,1014.4,9.0,65
2025,septembre,4,30.8,50.2,2.6,8.4,1010.5,nan,0
2025,septembre,5,30.6,53.5,1.8,21.8,1017.4,8.5,62
2025,septembre,6,nan,54.1,1.7,nan,1013.1,8.9,0
2025,septembre,7,25.3,55.3,0.0,12.6,1012.5,6.8,78
2025,septembre,8,25.8,53.0,2.2,nan,1015.0,nan,0
2025,septembre,9,27.3,41.5,0.6,16.8,1011.2,10.6,72
2025,septembre,10,27.4,62.6,nan,6.5,1014.6,7.1,0
2025,septembre,11,24.1,52.7,4.5,14.9,nan,8.3,65
2025,septembre,12,24.5,nan,nan,nan,1017.7,nan,0
2025,septembre,13,26.5,52.6,0.5,15.0,1012.5,8.0,72
2025,septembre,14,28.4,nan,2.0,18.7,1014.8,6.9,0
2025,septembre,15,25.5,nan,3.3,7.2,1013.5,8.3,0
2025,septembre,16,29.5,52.6,2.1,18.7,1014.7,7.5,55
2025,septembre,17,27.9,52.2,0.0,16.1,1014.3,8.7,72
2025,septembre,18,31.2,53.4,0.1,9.3,1015.3,9.2,62
2025,septembre,19,26.1,55.3,nan,18.5,1009.5,7.2,0
2025,septembre,20,25.2,39.5,nan,7.9,1017.7,8.0,0
2025,septembre,21,29.3,58.6,5.5,nan,1016.1,nan,0
2025,septembre,22,34.4,63.8,0.1,9.1,1021.8,7.9,52
2025,septembre,23,29.8,53.0,2.2,17.0,1015.1,8.2,55
2025,septembre,24,27.5,48.3,4.6,19.0,1016.1,nan,0
2025,septembre,25,23.2,58.0,2.4,20.8,1008.5,8.0,65
2025,septembre,26,32.3,60.5,0.7,13.6,1010.0,6.4,58
2025,septembre,27,22.3,nan,3.9,18.0,1018.6,8.5,0
2025,septembre,28,22.9,61.0,0.6,9.6,1009.8,7.0,78
2025,septembre,29,27.1,43.8,nan,8.6,1014.3,9.5,0
2025,septembre,30,27.6,59.2,1.0,9.3,1008.0,8.4,72
2025,octobre,1,22.8,nan,3.6,10.6,1013.3,6.1,0
2025,octobre,2,27.7,59.1,5.6,14.6,nan,nan,0
2025,octobre,3,21.5,64.0,2.7,nan,1011.2,5.1,0
2025,octobre,4,17.1,47.3,5.7,19.4,1013.3,5.3,61
2025,octobre,5,21.7,65.6,6.1,14.6,1013.0,nan,0
2025,octobre,6,21.3,66.2,0.3,16.3,1015.0,6.2,78
2025,octobre,7,27.9,65.9,3.1,19.5,1014.8,4.8,78
2025,octobre,8,nan,68.2,3.1,19.3,1014.7,4.1,0
2025,octobre,9,23.1,62.5,3.7,16.2,1010.5,4.4,78
2025,octobre,10,24.1,73.2,nan,nan,1015.5,4.5,0
2025,octobre,11,21.6,69.0,2.9,20.4,1016.2,6.7,71
2025,octobre,12,23.4,61.2,5.7,12.0,1020.8,3.8,78
2025,octobre,13,16.2,66.5,2.9,nan,1013.0,5.2,0
2025,octobre,14,19.3,nan,3.0,8.1,1014.3,4.6,0
2025,octobre,15,29.7,nan,0.3,12.5,1013.3,nan,0
2025,octobre,16,26.2,63.1,4.5,20.5,1016.8,5.3,71
2025,octobre,17,22.5,nan,4.2,17.9,1015.2,4.6,0
2025,octobre,18,26.5,59.6,2.2,7.0,1012.7,5.5,71
2025,octobre,19,21.5,62.4,6.8,14.0,nan,5.3,71
2025,octobre,20,19.7,62.1,1.9,nan,1016.7,5.9,0
2025,octobre,21,21.6,58.1,2.4,10.7,1021.7,5.2,71
2025,octobre,22,21.9,51.3,3.9,22.4,1016.5,5.9,71
2025,octobre,23,23.2,48.0,3.6,13.1,1020.7,5.4,71
2025,octobre,24,21.9,64.6,3.4,20.0,1011.8,4.3,78
2025,octobre,25,22.6,nan,6.6,19.0,1013.6,6.6,0
2025,octobre,26,23.7,68.2,4.1,11.5,nan,5.6,71
2025,octobre,27,18.5,62.4,3.4,15.9,1011.7,nan,0
2025,octobre,28,23.2,nan,2.1,13.6,1012.3,4.9,0
2025,octobre,29,nan,61.7,1.1,15.6,1013.8,5.2,0
2025,octobre,30,nan,nan,0.0,14.0,1017.7,nan,0
2025,octobre,31,nan,61.1,2.7,24.1,1006.2,6.4,0
2025,novembre,1,14.9,70.7,3.5,15.9,1024.5,3.9,61
2025,novembre,2,nan,68.5,3.5,15.1,1014.0,2.8,0
2025,novembre,3,16.3,68.2,3.2,20.9,1017.3,nan,0
2025,novembre,4,17.6,61.7,3.0,20.6,1016.8,3.9,68
2025,novembre,5,19.9,nan,2.6,10.0,nan,3.9,0
2025,novembre,6,14.7,67.4,6.7,14.9,1019.0,2.7,68
2025,novembre,7,13.1,65.7,6.1,13.6,1015.3,2.9,68
2025,novembre,8,18.8,68.6,3.9,21.4,1018.7,3.6,78
2025,novembre,9,11.6,65.0,nan,23.0,1017.7,4.5,0
2025,novembre,10,12.2,68.6,5.4,23.2,1016.6,1.5,68
2025,novembre,11,16.2,68.3,3.1,7.5,1018.1,2.9,68
2025,novembre,12,19.9,75.8,4.3,21.2,1019.1,nan,0
2025,novembre,13,13.9,65.3,3.2,27.1,1015.0,2.9,68
2025,novembre,14,nan,71.6,5.9,19.1,1021.2,3.0,0
2025,novembre,15,15.5,65.9,1.0,17.5,1016.3,5.0,75
2025,novembre,16,21.3,75.0,0.0,14.9,1019.7,4.2,78
2025,novembre,17,16.4,nan,1.5,18.4,1022.4,0.9,0
2025,novembre,18,13.7,nan,5.4,21.9,nan,nan,0
2025,novembre,19,14.1,66.8,nan,14.0,1010.2,0.0,0
2025,novembre,20,19.2,68.3,2.5,17.2,nan,2.5,78
2025,novembre,21,13.1,67.8,1.9,10.8,1015.0,2.8,75
2025,novembre,22,17.8,71.6,nan,16.5,1017.9,4.0,0
2025,novembre,23,18.8,76.6,4.3,20.4,1015.9,nan,0
2025,novembre,24,21.1,nan,2.6,10.6,1019.2,5.6,0
2025,novembre,25,23.6,69.9,5.2,6.9,1019.5,2.9,78
2025,novembre,26,17.6,60.5,5.4,14.2,1019.4,1.9,68
2025,novembre,27,15.6,70.3,nan,19.6,nan,4.0,0
2025,novembre,28,13.7,67.4,4.6,15.8,1018.5,3.3,68
2025,novembre,29,14.4,nan,3.0,23.1,1022.2,2.9,0
2025,novembre,30,nan,72.8,nan,17.5,nan,4.5,0
2025,decembre,1,nan,70.8,5.0,17.6,1013.3,nan,0
2025,decembre,2,13.6,88.1,7.5,17.5,1018.2,2.1,56
2025,decembre,3,12.2,nan,5.6,15.6,1018.5,nan,0
2025,decembre,4,13.4,84.7,6.3,16.5,1019.6,3.7,56
2025,decembre,5,13.1,71.1,9.0,16.9,1015.9,2.9,61
2025,decembre,6,15.3,79.9,1.6,19.2,nan,2.9,68
2025,decembre,7,14.5,82.8,6.0,17.3,1015.1,3.1,56
2025,decembre,8,14.1,82.5,2.6,19.2,1014.0,2.1,56
2025,decembre,9,nan,83.4,3.7,18.3,1021.0,2.9,0
2025,decembre,10,14.3,72.2,4.7,18.4,1012.5,2.3,61
2025,decembre,11,nan,71.2,5.3,13.2,nan,3.0,0
2025,decembre,12,9.8,75.8,4.8,18.0,1015.4,2.7,51
2025,decembre,13,nan,77.2,6.2,18.9,nan,3.8,0
2025,decembre,14,12.5,79.2,8.1,nan,1016.8,nan,0
2025,decembre,15,7.9,68.3,3.8,nan,1019.4,3.0,0
2025,decembre,16,15.7,69.3,9.7,22.6,1017.1,1.7,68
2025,decembre,17,22.1,64.7,4.7,17.0,1021.1,0.8,78
2025,decembre,18,17.3,73.0,4.0,11.0,1020.5,3.6,61
2025,decembre,19,14.7,72.3,4.0,25.5,1015.5,nan,0
2025,decembre,20,nan,77.4,6.2,24.0,nan,nan,0
2025,decembre,21,11.1,76.2,7.0,17.5,1013.3,0.3,61
2025,decembre,22,14.7,81.0,7.0,18.6,1014.7,1.9,56
2025,decembre,23,12.1,nan,6.4,20.4,nan,2.4,0
2025,decembre,24,13.4,75.6,6.6,13.5,1016.2,1.9,61
2025,decembre,25,12.0,77.4,4.5,14.1,1016.7,3.0,61
2025,decembre,26,13.5,78.9,7.6,15.8,1019.9,0.0,61
2025,decembre,27,12.6,74.2,6.9,12.0,nan,nan,0
2025,decembre,28,nan,nan,nan,27.1,1016.7,2.6,0
2025,decembre,29,8.8,81.7,4.2,19.6,1019.7,0.7,46
2025,decembre,30,nan,77.6,3.8,22.4,1019.4,2.4,0
2025,decembre,31,7.8,76.2,2.8,20.6,1019.5,nan,0
